id,size,xpos,ypos,zpos,xsize,ysize,zsize,weightedx,weightedy,weightedz,minaxis,medaxis,majaxis,eccentricity,elongation,orientation,integratedintensty,sigma,seedIntensity,seedScale,minIntensityForeground,maxIntensityForeground,minIntensityBackground,maxIntensityBackground,volumeForeground,volumeBackground,foregroundIntensity,backgroundIntensity,fg/bg ratio,integratedGradientMag
6962,15628,849,624,570,32,32,34,0,0,0,26.3111,27.3743,30.4291,0.275991,1.04041,-0.334292,2052,0,0.203534,9,0.0940257,0.233007,0.055577,0.378546,15628,423348,0.131303,0.0879349,1.49318,143.635
7026,9336,1049,388,575,27,26,31,0,0,0,20.6052,23.4396,27.5674,0.476683,1.13756,-2.90636,1396.7,0,0.257593,9,0.101973,0.279968,0.0536738,0.399352,9336,429640,0.149603,0.0838822,1.78349,127.848
7090,15722,1199,963,579,32,32,34,0,0,0,24.9164,28.0749,32.0957,0.460811,1.12676,2.48062,2453.73,0,0.260345,9,0.105779,0.311421,0.0551912,0.376103,15722,423254,0.15607,0.0923705,1.68961,174.232
7154,11891,849,1092,583,30,29,33,0,0,0,22.6805,24.8345,30.4183,0.407361,1.09497,-0.429066,1528.57,0,0.220096,9,0.0916853,0.22758,0.0540596,0.318005,11891,427085,0.128548,0.0831681,1.54564,118.099
7218,17213,1247,492,589,33,32,34,0,0,0,26.7893,29.2391,30.5675,0.400684,1.09145,-0.452374,2537.1,0,0.211609,9,0.10115,0.237044,0.0539825,0.355991,17213,421763,0.147394,0.0884749,1.66594,151.273
7282,16740,1280,846,591,33,32,33,0,0,0,26.6802,29.3022,30.0458,0.413471,1.09828,-2.33761,2293.98,0,0.244477,9,0.0979863,0.276676,0.0583031,0.31191,16740,422236,0.137036,0.093214,1.47012,142.036
7346,6979,1035,52,597,29,20,31,0,0,0,17.8782,19.0989,29.3858,0.351779,1.06828,0.30621,1323.48,0,0.35648,9,0.121133,0.44405,0.0504333,0.521899,6979,431997,0.189638,0.0781775,2.42573,153.636
7410,10114,1069,310,602,28,26,33,0,0,0,21.8139,22.8621,29.0229,0.299327,1.04805,-0.71927,1532.16,0,0.270401,9,0.102281,0.302497,0.052105,0.417329,10114,428862,0.151489,0.0797975,1.89842,136.436
7474,14056,1141,962,607,30,32,35,0,0,0,22.4901,27.8525,31.5879,0.589904,1.23843,-1.30928,2799.56,0,0.354525,9,0.128025,0.391019,0.0557313,0.431937,14056,424920,0.199172,0.108818,1.83033,209.821
7538,10073,1142,561,612,28,30,32,0,0,0,22.0427,23.9687,27.8027,0.39275,1.08738,-1.12614,1519.73,0,0.277036,9,0.103361,0.293985,0.0546254,0.343852,10073,428903,0.150872,0.0799161,1.88789,130.416
7602,20575,1399,463,617,34,34,35,0,0,0,29.3762,30.5575,31.4963,0.275365,1.04021,2.41635,3743.58,0,0.331044,9,0.0914796,0.357508,0,0.396523,20575,418401,0.181948,0.108578,1.67574,260.575
7666,12524,1174,584,621,28,29,33,0,0,0,23.0681,25.56,29.8709,0.430672,1.10802,2.39558,1926.7,0,0.309595,9,0.105445,0.314276,0.0560656,0.318185,12524,426452,0.15384,0.08728,1.76261,156.462
7730,18326,1352,1153,626,33,34,34,0,0,0,27.4199,29.993,30.9632,0.405243,1.09384,-1.72763,2438.42,0,0.213435,9,0.0947972,0.222205,0.0558085,0.291027,18326,380218,0.133059,0.102765,1.29479,122.965
7794,20448,837,124,631,35,34,34,0,0,0,29.7232,30.5703,30.8722,0.233783,1.0285,-2.98518,2435.52,0,0.222488,9,0.0609778,0.421804,0,0.691768,20448,418528,0.119108,0.0961319,1.239,191.196
7858,14504,1246,170,636,32,29,33,0,0,0,24.478,27.6182,29.9323,0.463114,1.12829,-0.27524,1894.54,0,0.284289,9,0.092714,0.31852,0.0532881,0.527223,14504,424472,0.130622,0.1,1.30621,147.007
7922,15075,793,621,638,34,35,31,0,0,0,21.9745,30.9746,31.8456,0.704771,1.40957,-1.74166,1187.55,0,0.103361,9,0.059589,0.247435,0,0.423656,15075,423901,0.0787765,0.0557208,1.41377,66.8036
7986,14372,1035,251,644,33,29,33,0,0,0,23.8102,28.1733,30.3098,0.534559,1.18325,0.518224,1930.89,0,0.316668,9,0.0943343,0.416146,0.0523108,0.434097,14372,424604,0.134351,0.0827865,1.62286,160.592
8050,6842,886,6,651,26,16,31,0,0,0,15.0836,23.0598,28.844,0.756403,1.52881,-0.0703384,1366.43,0,0.287298,9,0.128025,0.46231,0.0534424,0.603014,6842,224198,0.199712,0.0917185,2.17745,127.946
8114,21204,1461,760,653,34,35,35,0,0,0,30.2873,30.7005,31.2749,0.163511,1.01364,-1.40443,3605.86,0,0.289432,9,0.0864388,0.343723,0,0.348816,21204,417772,0.170056,0.0985684,1.72526,217.103
8178,14428,1181,199,660,33,32,33,0,0,0,24.854,27.5397,30.0349,0.430731,1.10806,-0.352375,2101.93,0,0.369647,9,0.10061,0.441735,0.0529795,0.457372,14428,424548,0.145684,0.0875222,1.66453,186.322
8242,19408,1507,481,664,35,35,34,0,0,0,27.4274,31.0304,31.8005,0.467697,1.13136,-1.6598,2613.05,0,0.27377,9,0.0709565,0.284289,0,0.43258,19408,419568,0.134638,0.0758674,1.77465,187.759
8306,20969,853,619,669,35,35,35,0,0,0,29.9424,30.7385,31.22,0.226107,1.02659,-1.05712,2531.86,0,0.287966,9,0.069722,0.421521,0,0.429056,20969,418007,0.120743,0.0660179,1.82895,220.447
8370,15186,1412,200,673,34,29,35,0,0,0,24.3193,29.0702,30.7436,0.54786,1.19536,-0.00142467,2774.94,0,0.274439,9,0.120541,0.416789,0.0569658,0.426613,15186,423790,0.18273,0.10041,1.81984,217.451
8434,15639,1418,1061,678,30,34,32,0,0,0,24.8983,29.0689,30.386,0.516106,1.16751,-1.06812,2239.73,0,0.238742,9,0.100507,0.247537,0.0566057,0.362806,15639,423337,0.143214,0.0974865,1.46907,151.185
8498,18759,1383,782,682,33,33,34,0,0,0,28.1972,29.9657,30.7128,0.338454,1.06272,1.2448,2709.38,0,0.210555,9,0.102461,0.25263,0.0599748,0.324846,18759,420217,0.144431,0.105411,1.37017,145.016
8562,15166,1061,1090,686,30,33,34,0,0,0,25.671,26.9625,30.6823,0.305784,1.05031,-0.728393,2033.78,0,0.226834,9,0.0938971,0.26194,0.0532623,0.301649,15166,423810,0.134101,0.0924916,1.44987,139.96
8626,16827,1148,757,692,30,33,34,0,0,0,25.6607,28.7857,31.7746,0.45314,1.12178,-1.10051,2682.82,0,0.233187,9,0.109097,0.296402,0.0580202,0.35059,16827,422149,0.159436,0.0942027,1.69248,184.063
8690,20830,903,1100,696,35,34,34,0,0,0,30.1552,30.6682,30.8816,0.182134,1.01701,0.908325,2615.38,0,0.245429,9,0.0656328,0.257182,0,0.412674,20830,418146,0.125558,0.0827481,1.51736,172.99
8754,7129,975,460,701,23,27,26,0,0,0,16.7526,22.318,27.1764,0.66072,1.33221,1.90476,1244.75,0,0.299823,9,0.114523,0.371576,0.0536481,0.506545,7129,431847,0.174604,0.0804285,2.17092,128.546
8818,18282,1483,1075,705,33,33,34,0,0,0,27.382,30.1386,30.77,0.417808,1.10067,0.942291,2572.61,0,0.210735,9,0.100147,0.221691,0.059409,0.272818,18282,420694,0.140718,0.094177,1.49419,123.471
8882,15959,1260,84,711,33,33,33,0,0,0,25.9989,28.37,30.7213,0.400209,1.0912,-0.625783,2249.09,0,0.258571,9,0.0972919,0.430394,0.0523879,0.5255,15959,423017,0.140929,0.0988296,1.42598,187.198
8946,16455,981,693,716,32,32,34,0,0,0,26.9312,27.5984,30.6312,0.218558,1.02478,2.96001,2144.17,0,0.158012,9,0.0932798,0.236427,0.0553712,0.338477,16455,422521,0.130305,0.082568,1.57816,128.921
9010,6216,1032,304,722,22,21,31,0,0,0,17.3939,18.2395,27.6255,0.300941,1.04861,-2.00097,1336.5,0,0.272793,9,0.13412,0.516292,0.0516678,0.562277,6216,432760,0.215009,0.0838552,2.56405,158.721
9074,16695,1315,756,725,31,32,35,0,0,0,26.46,27.8085,31.6834,0.307623,1.05096,-1.42291,2648.07,0,0.240156,9,0.109482,0.298974,0.0598462,0.336419,16695,422281,0.158615,0.105342,1.50571,157.909
9138,15080,1001,804,732,30,29,33,0,0,0,25.266,27.2084,31.0536,0.37105,1.07688,3.01686,2498.84,0,0.250315,9,0.111154,0.329064,0.0559885,0.421598,15080,423896,0.165706,0.0960316,1.72553,170.785
9202,15890,1483,404,736,33,32,33,0,0,0,25.6508,28.2311,31.0327,0.417662,1.10059,-2.88407,2997.53,0,0.29882,9,0.123884,0.338426,0.0580459,0.398966,15890,423086,0.188642,0.0975305,1.93418,236.141
9266,18192,918,1100,738,35,35,34,0,0,0,25.4649,31.5987,32.0311,0.592073,1.24087,1.1359,1888.76,0,0.17028,9,0.0613636,0.220251,0,0.299514,18192,420784,0.103823,0.0505908,2.05222,136.545
9330,12176,1532,224,745,29,28,34,0,0,0,22.0793,24.1663,32.4819,0.406528,1.09452,-0.425125,1803.39,0,0.268498,9,0.101947,0.380526,0.054574,0.624077,12176,426800,0.14811,0.0948186,1.56204,164.65
9394,17611,1136,808,749,34,31,33,0,0,0,27.408,28.0907,32.0678,0.219134,1.02491,1.06345,3183.02,0,0.26356,9,0.11959,0.367487,0.0575316,0.343981,17611,421365,0.18074,0.0968367,1.86644,218.083
9458,18871,1534,1152,752,33,33,34,0,0,0,27.747,30.2631,31.1298,0.399214,1.09068,0.933166,3504.08,0,0.276085,9,0.122393,0.305841,0.0581231,0.343029,18871,391225,0.185686,0.0983533,1.88795,202.553
9522,12536,1251,355,757,34,27,32,0,0,0,20.926,27.4342,30.5829,0.646669,1.31101,-1.60731,1907.44,0,0.20446,9,0.103541,0.285729,0.0543425,0.454877,12536,426440,0.152157,0.0790347,1.92519,157.669
9586,18711,1500,975,762,34,34,33,0,0,0,27.3057,29.9693,31.8162,0.412134,1.09755,-1.9289,3397.83,0,0.276085,9,0.122341,0.284777,0.0629838,0.320577,18711,420265,0.181595,0.112297,1.61709,187.622
9650,20756,1013,263,768,34,33,35,0,0,0,30.1621,30.3573,31.0587,0.11323,1.00647,0.465967,2387.09,0,0.2247,9,0.058586,0.46087,0,0.598951,20756,418220,0.115007,0.0884309,1.30053,262.313
9714,15169,1565,548,772,30,34,32,0,0,0,24.7139,27.9519,31.1722,0.467184,1.13102,0.178768,2184.14,0,0.257568,9,0.102461,0.276213,0.060052,0.381426,15169,423807,0.143987,0.0908563,1.58477,140.83
9778,14949,1211,755,778,33,29,33,0,0,0,25.3245,27.7963,30.0086,0.412243,1.09761,0.537977,3277.36,0,0.435692,9,0.140601,0.456498,0.0594862,0.321786,14949,424027,0.219236,0.101854,2.15246,296.062
9842,12063,1300,169,784,32,32,31,0,0,0,20.498,26.1863,33.5925,0.622305,1.27751,-3.03686,2486.04,0,0.388036,9,0.130931,0.494149,0.0547026,0.500219,12063,426913,0.206088,0.0949784,2.16984,245.827
9906,14444,1005,1175,787,35,22,33,0,0,0,21.2723,31.0521,31.5852,0.728492,1.45974,-2.65595,1978.33,0,0.223311,9,0.0750971,0.226654,0,0.275982,14444,233924,0.136965,0.082544,1.6593,113.889
9970,16291,1477,587,792,33,33,32,0,0,0,26.1622,27.1649,32.2851,0.269181,1.03833,1.33225,2670.23,0,0.257568,9,0.111643,0.335236,0.0581231,0.352108,16291,422685,0.163908,0.092696,1.76823,188.33
10034,24714,1567,497,797,37,37,37,0,0,0,30.6301,32.1465,35.3365,0.303514,1.04951,-2.28691,4939.46,0,0.265103,10,0.128385,0.331584,0.0571715,0.381426,24714,567990,0.199865,0.105247,1.89901,270.541
10098,19505,1675,763,802,35,35,34,0,0,0,27.7492,31.1529,31.4888,0.454508,1.12266,0.306604,3698.94,0,0.334182,9,0.0954402,0.383072,0,0.343698,19505,419471,0.189641,0.0631283,3.00405,287.033
10162,16480,1442,719,806,33,33,34,0,0,0,27.5426,28.3696,29.576,0.239689,1.03003,-2.89483,2460.75,0,0.211172,9,0.105084,0.247898,0.0601034,0.45462,16480,422496,0.149318,0.123591,1.20815,135.597
10226,14414,1620,708,811,29,30,35,0,0,0,24.478,26.1233,31.8635,0.349285,1.06722,-2.62682,2525.68,0,0.231978,9,0.115783,0.285523,0.0551912,0.419258,14414,424562,0.175224,0.107728,1.62655,170.888
10290,18223,1207,1043,815,33,34,34,0,0,0,27.0175,29.8765,31.2773,0.426885,1.10582,1.86356,2370.78,0,0.197876,9,0.0938714,0.229663,0.0571201,0.301623,18223,420753,0.130098,0.104561,1.24424,121.582
10354,18857,1342,695,820,34,31,34,0,0,0,28.0513,29.8251,31.2243,0.339716,1.06323,-3.09061,3526.67,0,0.285832,9,0.121776,0.353805,0.0565543,0.345858,18857,420119,0.187022,0.108774,1.71937,230.553
10418,18335,1345,959,824,33,32,34,0,0,0,27.7685,30.031,30.3752,0.380784,1.08147,0.0723597,2166.14,0,0.205205,9,0.0873389,0.248746,0.0562971,0.311807,18335,420641,0.118143,0.0965174,1.22405,123.708
10482,14836,1638,998,829,31,31,34,0,0,0,23.4939,28.4519,31.0957,0.56405,1.21103,-2.27679,2493.85,0,0.296428,9,0.113571,0.315614,0.0573515,0.288121,14836,424140,0.168095,0.091431,1.83849,186.739
10546,21188,1046,877,833,34,35,35,0,0,0,30.3484,30.8063,31.0828,0.171787,1.01509,-1.05968,3103.27,0,0.244091,9,0.0732454,0.261837,0,0.299643,21188,417788,0.146464,0.0688628,2.12689,196.281
10610,18753,1395,1072,837,33,33,34,0,0,0,28.3266,29.9233,30.5241,0.322287,1.05637,1.38232,2208.8,0,0.163722,9,0.0886248,0.203791,0.0589461,0.37834,18753,420223,0.117784,0.0956842,1.23097,104.835
10674,13480,1601,279,844,31,30,34,0,0,0,21.1392,27.9755,32.9835,0.654998,1.3234,-2.34358,3316.39,0,0.482627,9,0.153306,0.519507,0.0596405,0.502019,13480,425496,0.246023,0.114807,2.14294,311.373
10738,9366,1641,166,847,28,28,32,0,0,0,17.414,25.0854,32.1009,0.719791,1.44053,2.21168,2232.92,0,0.479258,9,0.146259,0.579533,0.053751,0.494689,9366,429610,0.238408,0.086099,2.76899,256.705
10802,13898,1203,681,852,33,30,34,0,0,0,22.5875,27.7002,31.9221,0.578858,1.22635,-0.162935,2296.32,0,0.336368,9,0.112311,0.373016,0.0589203,0.36687,13898,425078,0.165227,0.0959346,1.72228,185.808
10866,19604,1429,721,856,34,34,34,0,0,0,28.7287,30.1854,31.2072,0.306906,1.05071,-2.36972,3401.8,0,0.223722,9,0.117043,0.296659,0.0603863,0.344444,19604,419372,0.173526,0.122729,1.41389,163.398
10930,21347,1127,893,860,35,35,35,0,0,0,30.3356,30.8779,31.2275,0.186589,1.01788,-1.75238,2636.3,0,0.245737,9,0.0734768,0.2668,0,0.344598,21347,417629,0.123497,0.091879,1.34413,165.926
10994,21560,1718,816,865,35,35,35,0,0,0,30.4554,30.9271,31.3867,0.173975,1.01549,-2.0713,2639.28,0,0.217987,9,0.068899,0.233701,0,0.356403,21560,417416,0.122416,0.0848091,1.44343,145.204
11058,5447,1078,4,870,33,12,33,0,0,0,10.5197,25.8659,31.6968,0.913561,2.45881,2.88879,1082.25,0,0.326698,9,0.100532,0.49955,0,0.443021,5447,214041,0.198688,0.0425867,4.66548,148.825
11122,11351,1389,237,876,32,28,33,0,0,0,21.5373,23.9369,32.0128,0.436397,1.11141,1.05956,1959.16,0,0.375537,9,0.116066,0.501684,0.058586,0.467402,11351,427625,0.172598,0.107672,1.60299,194.298
11186,12211,1481,317,880,29,27,35,0,0,0,22.222,24.2015,32.5905,0.396101,1.08908,-0.712687,1913.1,0,0.298125,9,0.108171,0.408225,0.0586375,0.549135,12211,426765,0.15667,0.111438,1.4059,163.567
11250,15824,1690,933,883,31,32,34,0,0,0,25.2541,28.28,31.413,0.45005,1.11982,-1.94754,2553.4,0,0.282566,9,0.110305,0.295656,0.0586375,0.416403,15824,423152,0.161363,0.0974387,1.65604,169.711
11314,7463,1223,390,889,29,31,31,0,0,0,19.5386,21.6427,28.8108,0.430104,1.10769,2.79717,1552.3,0,0.369082,9,0.132912,0.533395,0.0554227,0.591158,7463,431513,0.207999,0.101251,2.05429,193.385
11378,15134,1652,482,893,33,32,32,0,0,0,24.789,28.0055,30.9246,0.465312,1.12976,-1.23664,3311.49,0,0.414166,9,0.138081,0.451123,0.055577,0.380861,15134,423842,0.21881,0.100177,2.18425,278.725
11442,12315,1589,623,896,32,30,32,0,0,0,24.3176,26.07,29.0044,0.360441,1.07206,1.14405,1681.15,0,0.237147,9,0.0958517,0.261142,0.0542396,0.366278,12315,426661,0.136512,0.0837825,1.62937,137.37
11506,13543,1367,245,901,33,30,33,0,0,0,24.6181,25.6634,31.3195,0.2825,1.04246,1.61199,1994.85,0,0.251472,9,0.103773,0.36525,0.0586889,0.501684,13543,425433,0.147297,0.107304,1.37271,163.132
11570,13480,1668,242,905,26,32,33,0,0,0,21.7933,28.3912,30.6722,0.640919,1.30275,1.6159,1863.07,0,0.281537,9,0.0961088,0.384718,0.0526194,0.471671,13480,425496,0.13821,0.101277,1.36467,163.676
11634,16405,1555,374,909,30,33,34,0,0,0,25.1445,29.4575,31.2206,0.520954,1.17153,-1.76138,2348.3,0,0.202968,9,0.100352,0.327958,0.0561685,0.382969,16405,422571,0.143146,0.112091,1.27705,154.173
11698,21053,1757,827,913,34,33,35,0,0,0,30.0373,30.6576,31.3394,0.200136,1.02065,-1.45635,3759.01,0,0.267752,9,0.0910166,0.327238,0,0.376437,21053,417923,0.17855,0.0925487,1.92926,243.813
11762,12368,1308,389,919,32,29,33,0,0,0,22.6774,25.6582,30.7683,0.467813,1.13144,-0.0523395,1916.75,0,0.280791,9,0.107168,0.403878,0.0569658,0.547386,12368,426608,0.154977,0.103238,1.50115,163.685
11826,19612,1143,920,921,35,35,35,0,0,0,27.8711,31.052,31.6031,0.440886,1.11413,1.52321,2333.87,0,0.246226,9,0.0615179,0.247769,0,0.292776,19612,419364,0.119002,0.0582781,2.04196,193.789
11890,15716,1415,364,928,33,35,34,0,0,0,25.1103,28.2943,31.66,0.46087,1.1268,-1.78268,2532.46,0,0.261322,9,0.11064,0.385078,0.0581745,0.479953,15716,423260,0.161139,0.112612,1.43092,183.648
11954,19342,1832,340,934,34,34,34,0,0,0,28.9674,29.8297,31.1428,0.2387,1.02977,-2.25823,3030.05,0,0.275185,9,0.0789034,0.351233,0,0.376283,19342,419634,0.156657,0.0620509,2.52465,250.861
12018,15955,1156,98,935,33,35,33,0,0,0,23.7619,30.5609,31.3886,0.628852,1.28613,-2.53252,1048.09,0,0.0685647,9,0.0552169,0.0931255,0,0.708536,15955,423021,0.0656905,0.0546284,1.2025,42.2034
12082,17966,1676,932,940,34,33,34,0,0,0,27.4206,29.6744,30.7873,0.382274,1.08219,-2.85397,3362.9,0,0.275647,9,0.121544,0.326801,0.0562714,0.464856,17966,421010,0.187182,0.11227,1.66725,211.271
12146,18961,1212,227,945,34,33,35,0,0,0,28.0829,29.8812,31.3267,0.341673,1.06403,-1.75124,2499.29,0,0.343132,9,0.0666872,0.578505,0,0.676208,18961,420015,0.131812,0.090316,1.45945,298.473
12210,14794,1423,307,949,30,31,33,0,0,0,22.9385,29.3719,31.1369,0.624572,1.28046,-0.788095,2900.51,0,0.285112,9,0.127176,0.433017,0.0563743,0.434894,14794,424182,0.19606,0.104909,1.86885,256.145
12274,18326,1399,968,953,33,33,35,0,0,0,27.8205,29.9378,30.5751,0.369387,1.07611,1.59815,2616.74,0,0.243603,9,0.100455,0.257645,0.0581231,0.352905,18326,420650,0.142789,0.111125,1.28494,131.871
12338,14803,1647,877,958,31,33,33,0,0,0,23.5503,28.4787,31.3373,0.562288,1.20928,-1.60057,2306.57,0,0.286115,9,0.103336,0.305352,0.049276,0.427668,14803,424173,0.155817,0.0964225,1.61599,184.336
12402,21005,1218,304,963,35,33,35,0,0,0,29.8994,30.6566,31.4108,0.22087,1.02532,-0.280665,2414.63,0,0.195227,9,0.060052,0.397063,0,0.536095,21005,417971,0.114955,0.0748137,1.53655,209.721
12466,9108,1393,8,968,32,23,32,0,0,0,15.8758,27.1372,31.2302,0.81102,1.70935,0.494238,1708.85,0,0.303552,9,0.121081,0.455932,0.053751,0.695214,9108,256588,0.18762,0.0981615,1.91134,192.849
12530,7318,1332,6,974,32,17,31,0,0,0,17.214,23.3923,29.0757,0.67711,1.35891,0.0697665,1015.58,0,0.404958,9,0.0977548,0.404958,0.0547283,0.567549,7318,212170,0.138779,0.112182,1.23709,89.1896
12594,18090,1339,893,976,33,31,35,0,0,0,27.0826,29.6543,31.3212,0.407343,1.09496,0.442898,2689.69,0,0.209346,9,0.103156,0.249235,0.0567343,0.330376,18090,420886,0.148684,0.110142,1.34993,136.573
12658,13176,1365,70,979,34,29,32,0,0,0,21.226,28.4924,31.3519,0.667099,1.34234,1.90788,2293.8,0,0.284855,9,0.114163,0.389708,0.0523879,0.695214,13176,425800,0.174089,0.0891248,1.95332,199.577
12722,17890,1500,976,983,33,33,35,0,0,0,27.4554,29.1929,31.171,0.339844,1.06328,-2.75888,2212.07,0,0.193658,9,0.0891906,0.234498,0.0539825,0.333796,17890,421086,0.123648,0.108102,1.14382,128.66
12786,15523,1836,570,989,32,33,33,0,0,0,25.403,28.2492,30.5282,0.437439,1.11204,1.40626,1929.94,0,0.246946,9,0.0870303,0.265952,0.0491732,0.406219,15523,423453,0.124328,0.0803225,1.54786,142.243
12850,16906,1311,974,993,32,33,35,0,0,0,26.4642,28.3963,31.3363,0.362569,1.07301,-2.36051,1905.75,0,0.182599,9,0.0832497,0.203688,0.0532881,0.308927,16906,422070,0.112726,0.0950966,1.18539,102.65
12914,16308,1230,579,996,34,34,33,0,0,0,23.5709,31.0393,31.9246,0.650639,1.31685,-1.198,1733.35,0,0.218965,9,0.0607978,0.472546,0,0.637219,16308,422668,0.106288,0.059413,1.78897,169.689
12978,13975,1574,67,1002,33,27,34,0,0,0,23.6038,26.2105,31.4454,0.434751,1.11043,0.344908,1767.91,0,0.225034,9,0.0854358,0.388164,0.0428465,0.518401,13975,425001,0.126505,0.0738585,1.7128,168.324
13042,15582,1357,384,1006,32,30,35,0,0,0,25.157,27.2088,32.2501,0.380961,1.08156,3.00915,2580.48,0,0.372476,9,0.107913,0.474989,0.0485816,0.539285,15582,423394,0.165606,0.104283,1.58804,228.417
13106,14463,1443,331,1010,31,29,34,0,0,0,24.0823,27.0821,31.4885,0.45745,1.12456,-2.30047,1983.2,0,0.251087,9,0.0930998,0.333668,0.0482473,0.494149,14463,424513,0.137122,0.0895561,1.53113,145.505
13170,19909,1259,93,1015,35,35,35,0,0,0,29.5147,30.3359,30.7539,0.231099,1.02782,-0.682256,1816.33,0,0.229175,9,0.0526194,0.294859,0,0.466734,19909,419067,0.0912318,0.0585525,1.55812,183.36
13234,17576,1329,888,1020,33,33,33,0,0,0,27.313,29.3856,30.5619,0.368901,1.07588,-2.27291,2088.9,0,0.196461,9,0.0844585,0.269604,0.0492503,0.313402,17576,421400,0.11885,0.0883164,1.34573,125.288
13298,15449,1340,57,1026,33,28,34,0,0,0,23.4289,29.2301,31.4854,0.597951,1.24761,0.0230564,1580.13,0,0.194507,9,0.0708022,0.321606,0.0385773,0.567883,15449,423527,0.10228,0.0759705,1.34632,138.793
13362,17226,1979,202,1049,34,35,33,0,0,0,25.331,30.9973,31.1014,0.576356,1.22369,0.14679,856.971,0,0.051282,9,0.0450068,0.0543682,0,0.162745,17226,381318,0.0497487,0.0299067,1.66346,26.3709
13426,7045,2015,746,1073,30,35,16,0,0,0,13.8852,25.4696,32.6618,0.838326,1.83429,-3.12053,361.691,0,0.0510249,9,0.0471929,0.0554741,0,0.0570429,7045,153011,0.0513402,0.0255025,2.01314,18.6959
51,7068,18,827,5,30,35,16,0,0,0,13.8598,25.4895,32.721,0.83925,1.83909,-3.13987,356.691,0,0.0499447,9,0.0461641,0.0559113,0,0.0556799,7068,145996,0.0504655,0.02509,2.01138,18.4379
115,17383,742,322,33,34,35,34,0,0,0,25.3224,31.0407,31.3143,0.578362,1.22582,2.82605,846.76,0,0.0479901,9,0.0433866,0.0528251,0,0.0550112,17383,386937,0.0487117,0.0332016,1.46715,26.1159
179,17185,769,104,55,34,35,33,0,0,0,25.1833,31.0127,31.1664,0.583615,1.23148,0.364631,823.597,0,0.0474758,9,0.0429751,0.0527994,0,0.390839,17185,421791,0.0479253,0.0329754,1.45337,25.4231
243,17329,793,411,75,34,35,34,0,0,0,25.34,31.0602,31.1607,0.578284,1.22574,3.09102,872.783,0,0.0503048,9,0.0457269,0.0576344,0,0.363835,17329,421647,0.0503656,0.034788,1.44779,26.5819
307,20537,747,58,91,35,35,35,0,0,0,29.5511,30.7367,31.0534,0.275059,1.04012,2.33592,1276.36,0,0.0996837,9,0.0463956,0.130545,0,0.545328,20537,418439,0.0621493,0.0615219,1.0102,52.7604
371,17083,144,904,103,35,35,33,0,0,0,25.2596,30.8665,31.0556,0.57472,1.22197,0.591908,880.449,0,0.0500733,9,0.0467299,0.0568372,0,0.353059,17083,421893,0.0515395,0.0364343,1.41459,27.2738
435,9899,732,844,113,29,29,32,0,0,0,18.1848,24.3288,32.1929,0.664305,1.33786,-1.98384,2105.15,0,0.382687,9,0.130468,0.429828,0.0461641,0.557596,9899,429077,0.212663,0.0913338,2.32842,222.854
499,12442,357,115,119,33,33,33,0,0,0,23.1724,25.2659,31.7783,0.398555,1.09034,0.964153,751.514,0,0.0750971,9,0.0518221,0.0930998,0.0429236,0.787491,12442,426534,0.0604015,0.0607964,0.993503,32.7112
563,17664,848,241,125,35,33,35,0,0,0,27.8477,29.2967,30.294,0.3106,1.05203,2.32833,2828.9,0,0.191472,9,0.0811151,0.437055,0,0.693491,17664,421312,0.160151,0.0705744,2.26924,281.894
627,12310,249,1058,128,29,33,33,0,0,0,22.6829,24.3155,32.5984,0.360247,1.07198,-0.603725,1781.42,0,0.299437,9,0.0969833,0.339454,0.0482216,0.361958,12310,426666,0.144713,0.0836372,1.73025,162.078
691,11955,435,977,132,29,27,33,0,0,0,21.7219,25.6542,30.7214,0.53204,1.18103,-0.276505,1522.52,0,0.283414,9,0.0880076,0.339917,0.0476043,0.468122,11955,427021,0.127354,0.0833637,1.5277,148.86
755,6406,650,142,136,25,25,32,0,0,0,14.8047,21.6773,29.4894,0.730455,1.46421,-2.84861,1237.13,0,0.340663,9,0.120207,0.466528,0.0451611,0.559242,6406,432570,0.19312,0.0757698,2.54878,160.902
819,12421,580,568,140,32,30,33,0,0,0,23.3021,26.2898,29.157,0.463002,1.12821,2.53305,1414.05,0,0.16079,9,0.0800864,0.241648,0.046087,0.407247,12421,426555,0.113843,0.0624766,1.82217,130.182
